Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Andy Grammer - Fresh Eyes (Live Video),2016-12-21T22:27:12Z,119424,1751,91
"Andy Grammer - Behind the Scenes of the ""Fresh Eyes"" Music Video",2016-12-02T23:15:51Z,12229,411,34
Andy Grammer - Fresh Eyes (Official Music Video),2016-10-19T22:38:19Z,7586938,110216,4416
Andy Grammer - Fresh Eyes Video Teaser,2016-10-18T17:33:29Z,12264,463,32
Andy Grammer - Fresh Eyes (Official Lyric Video),2016-08-18T20:21:24Z,28611785,188547,4184
"Andy Grammer ""Fresh Eyes""",2016-07-29T03:29:31Z,21275766,155533,4948
Andy Grammer - Good To Be Alive (Hallelujah) (Behind The Scenes),2015-12-16T15:29:46Z,54882,914,52
Andy Grammer - Good To Be Alive (Hallelujah) (Official Music Video),2015-11-19T22:01:17Z,19462217,154411,6007
Andy Grammer - Good To Be Alive (Hallelujah),2015-08-24T11:34:19Z,2682045,22148,905
On the Road with Andy Grammer,2015-03-30T16:06:35Z,73578,514,24
"Andy Grammer - Honey, I'm Good. (Official Music Video)",2014-12-12T15:08:59Z,101710779,692647,24563
Andy Grammer performs “Keep Your Head Up” in bed | MyMusicRx #Bedstock 2014,2014-12-06T02:00:13Z,77611,1462,82
"Andy Grammer - ""Honey, I'm Good."" (Official Lyric Video)",2014-11-12T18:00:22Z,317761,3628,156
Andy Grammer - Forever (Acoustic),2014-09-17T18:14:36Z,172639,2085,56
Andy Grammer - Remind You (Acoustic),2014-08-19T22:50:28Z,113366,1244,51
Andy Grammer - Holding Out,2014-08-15T22:31:33Z,448197,2899,90
Andy Grammer - Pushing,2014-08-15T22:31:07Z,355831,2557,94
"Andy Grammer - Honey, I'm Good.",2014-08-15T22:30:29Z,15369779,154289,4113
Andy Grammer - Back Home (Acoustic),2014-08-07T19:56:31Z,49126,721,40
"Andy Grammer - Honey, I'm Good - Preview",2014-08-04T21:00:34Z,18016,113,3
Andy Grammer - Forever - Preview,2014-08-04T20:49:51Z,4887,54,1
Andy Grammer - Back Home - Preview,2014-08-03T21:00:02Z,7411,69,3
Andy Grammer - Pushing - Preview,2014-08-02T21:00:04Z,4495,61,3
Andy Grammer - Holding Out - Preview,2014-07-31T22:00:08Z,4612,55,4
Andy Grammer - Remind You - Preview,2014-07-30T22:00:05Z,3677,40,3
Andy Grammer - Masterpiece - Preview,2014-07-29T21:03:07Z,4613,49,6
Andy Grammer - Sinner - Preview,2014-07-28T21:53:42Z,6710,80,6
Andy Grammer - Kiss You Slow - Preview,2014-07-28T20:16:03Z,7651,76,3
Andy Grammer - Red Eye - Preview,2014-07-27T19:00:05Z,4862,71,4
Andy Grammer - Blame It On The Stars - Preview,2014-07-26T20:00:07Z,4950,70,4
Andy Grammer - Co-Pilot - Preview,2014-07-24T22:59:34Z,4744,66,6
#MagazinesorNovels Livestream,2014-07-10T00:52:20Z,4216,144,6
"Andy Grammer - ""Magazines or Novels"" Out Now",2014-06-23T22:47:47Z,9365,205,24
"Coldplay ""A Sky Full of Stars"" - Live from Andy Grammer's Tour Bus",2014-06-19T17:32:25Z,31426,730,39
First Ever AG All Access Event!,2014-05-21T21:46:09Z,2158,51,2
Back Home Summer Tour Announcement,2014-04-20T01:43:15Z,3703,89,12
Andy Grammer 'Back Home' Official Lyric Video Teaser,2014-04-10T22:51:11Z,42301,274,13
Andy Grammer - Back Home,2014-03-26T02:22:00Z,2132642,17541,782
Andy Grammer Performing Live on The Bachelorette,2013-09-11T23:24:13Z,17886,141,18
Andy Grammer - Highlights Of Spring 2013 Tour,2013-07-02T21:52:08Z,4214,61,16
Andy Grammer - I Choose You (Audio),2013-05-24T00:17:44Z,497171,3774,121
