Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Tessa Violet - On My Own,2016-10-28T19:09:44Z,919499,26473,793
Tessa Violet - Haze,2016-10-21T20:02:57Z,8080568,170052,3485
Tessa Violet - Not Over You,2016-10-14T19:05:14Z,4499971,99720,2643
Tessa Violet - Dream,2016-09-16T21:00:25Z,1891160,51112,2742
Now That We're Done | Tessa Violet (original),2016-09-08T18:00:56Z,239995,8597,497
Good Intentions | Tessa Violet & Maisie Peters (original),2016-09-01T19:07:58Z,758756,19412,728
Moon Song | Tessa Violet + Hazel Hayes (cover),2016-08-28T19:00:16Z,215663,10712,488
Why I Don't Feel Excited | Tessa & Dodie,2016-08-26T01:33:51Z,471085,19778,1029
"Telescope | Tessa Violet, Bry, + Candice (cover)",2016-08-21T20:37:54Z,94663,4961,
"Hey There, Delilah - Plain White T's (cover)",2016-08-11T17:00:02Z,686618,19991,745
Make Me a Robot | Tessa Violet (original),2016-08-04T17:00:37Z,705455,25352,985
Make Out - Julia Nunes (cover),2016-07-28T17:04:51Z,177190,6171,323
Burn w/ dodie (original),2016-07-21T17:05:37Z,2965133,76605,2140
"My Love, I Love You So (original)",2016-07-17T17:00:34Z,220433,8108,494
Runaway (original),2016-07-14T20:38:07Z,456379,11547,457
So This is Love w/ Jon Cozart (cover),2016-06-30T20:48:58Z,1769934,70965,2319
Polarize - Twenty One Pilots (cover),2016-06-16T22:31:52Z,1330326,46213,1538
Brushing Teeth & Tangerines (original),2016-04-28T20:00:17Z,271622,8502,417
Not Over You (acoustic),2016-04-21T20:07:27Z,5411659,112677,3862
I forgot how much i like...,2016-04-17T17:49:23Z,78483,3035,261
Lonely Boy - The Black Keys,2016-04-14T20:32:28Z,202803,6592,354
Tennessee (original),2016-04-07T22:05:58Z,593565,13840,801
I Wan'na Be Like You,2016-03-25T20:05:19Z,2152321,60794,1588
Bird Song (original),2016-03-17T19:12:20Z,1121937,30646,1436
Boats and Birds - Gregory and the Hawk (cover),2016-03-10T18:08:21Z,266413,8571,553
I Don't Get To Say I Love You | Tessa Violet,2015-11-22T17:23:22Z,280286,9045,469
Why Not Choose Kindness,2015-09-12T19:01:19Z,145406,12358,1075
harry potter shock quiz,2014-08-31T22:00:57Z,184348,4977,689
Give Me Your Hand,2013-01-25T21:21:53Z,538519,17075,2343
"""Until then..."" Relient K - Savannah",2012-06-16T21:40:24Z,556708,14461,1880
