Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Pa Gozar (Remix) - Mozart La Para Ft. Daddy Yankee (Audio Oficial),2014-12-19T02:59:50Z,1867468,3267,133
Daddy Yankee • DADDY'S HOUSE • Non Profit Foundation (Behind the Scenes),2014-12-19T01:47:58Z,203128,3626,161
Daddy Yankee | Perros Salvajes (Audio Oficial),2014-12-17T02:43:52Z,270925,4168,95
Daddy Yankee - La Calle Moderna (Audio Oficial),2014-12-17T02:43:52Z,412867,5444,185
Daddy Yankee - After Party (Audio Oficial),2014-12-17T02:43:52Z,200265,1917,50
"Daddy Yankee - ""Pasarela"" (Audio Oficial)",2014-12-17T02:43:52Z,239534,3159,64
Daddy Yankee - Mas Que un Amigo (Audio Oficial),2014-12-17T02:43:52Z,245262,3045,81
Daddy Yankee - Switchea (Audio Oficial),2014-12-17T02:43:52Z,187132,3284,88
Daddy Yankee - Miss Show (Audio Oficial),2014-12-17T02:43:51Z,287118,2499,58
Daddy Yankee - Pon T Loca (Audio Oficial),2014-12-17T02:43:51Z,321248,3203,89
"Daddy Yankee - ""La Noche De Los Dos"" (Audio Oficial)",2014-12-17T02:43:51Z,252459,2796,38
"Daddy Yankee - ""El Amante"" (Audio Oficial)",2014-12-17T02:43:51Z,154569,2471,87
"Daddy Yankee - ""La Maquina de Baile"" (Audio Oficial)",2014-12-17T02:43:51Z,193371,1971,46
Daddy Yankee - Lovumba (Audio Oficial),2014-12-17T02:43:50Z,249534,3413,68
Daddy Yankee - Baby (Audio Oficial),2014-12-17T02:43:50Z,121631,1406,33
Daddy Yankee - Ven Conmigo (Audio Oficial),2014-12-17T02:43:50Z,1357315,13771,278
Daddy Yankee - Limbo (Audio Oficial),2014-12-17T02:43:50Z,392782,5001,122
Daddy Yankee - Po Encima (Audio Oficial),2014-12-17T02:43:50Z,151668,1727,46
