Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
BLACKPINK - 'BLACKPINK DIARIES' EP.11,2019-07-13T01:00:00Z,4453026,328938,12574
BLACKPINK - 'PHOTOBOOK -LIMITED EDITION-' FAN SIGNING DAY IN YOUNGDEUNGPO,2019-07-12T09:00:24Z,3811378,292327,10154
BLACKPINK - 'BLACKPINK DIARIES' EP.10,2019-06-23T01:00:03Z,4720796,356819,14919
BLACKPINK - 'BLACKPINK DIARIES' EP.9,2019-05-19T01:00:00Z,6074745,373387,13687
BLACKPINK - 'BLACKPINK DIARIES' EP.8,2019-05-05T03:00:00Z,8799985,508683,13745
BLACKPINK - 'BLACKPINK DIARIES' EP.7,2019-04-27T01:00:01Z,7074293,422276,11457
BLACKPINK - 'BLACKPINK DIARIES' EP.6,2019-04-21T01:00:04Z,6270075,361654,11675
BLACKPINK - 'BLACKPINK DIARIES' EP.5,2019-04-20T01:00:02Z,7483997,430375,10952
BLACKPINK - 'Don't Know What To Do' DANCE PRACTICE VIDEO (MOVING VER.),2019-04-16T00:00:01Z,261076110,3802199,113047
BLACKPINK - ‘Kill This Love’ 0414 SBS Inkigayo,2019-04-14T09:25:34Z,105074234,2126240,54281
BLACKPINK - JISOO 'Don't Know What To Do' FOCUSED CAMERA,2019-04-13T00:00:02Z,9341980,446595,15710
BLACKPINK - JENNIE 'Don't Know What To Do' FOCUSED CAMERA,2019-04-12T00:00:00Z,10855305,420943,11387
BLACKPINK - LISA 'Kill This Love' FOCUSED CAMERA,2019-04-11T00:00:01Z,19762731,961587,25964
BLACKPINK - ROSÉ 'Kill This Love' FOCUSED CAMERA,2019-04-10T00:00:04Z,16030025,738186,23734
BLACKPINK - 'Kill This Love' DANCE PRACTICE VIDEO (MOVING VER.),2019-04-09T00:00:04Z,437721799,5693718,167365
BLACKPINK - ‘Kill This Love’ 0407 SBS Inkigayo,2019-04-07T08:43:23Z,47836388,1672885,46639
BLACKPINK - ‘Don't Know What To Do’ 0407 SBS Inkigayo,2019-04-07T08:42:59Z,61052335,1597348,47221
BLACKPINK - 'Kill This Love' M/V MAKING FILM,2019-04-06T00:00:02Z,61405540,2317562,43993
BLACKPINK - 'Kill This Love' M/V,2019-04-04T14:58:45Z,1575221978,22603190,2411852
BLACKPINK - 'Kill This Love' M/V Teaser,2019-04-03T00:00:00Z,59183568,2504881,118701
BLACKPINK - 'KILL THIS LOVE' ROSÉ TEASER VIDEO,2019-04-02T04:00:02Z,13530250,616008,14369
BLACKPINK - 'KILL THIS LOVE' JISOO TEASER VIDEO,2019-04-02T00:00:00Z,10301440,668118,15860
BLACKPINK - 'KILL THIS LOVE' JENNIE TEASER VIDEO,2019-04-01T07:00:00Z,10555811,685146,19534
BLACKPINK - 'KILL THIS LOVE' LISA TEASER VIDEO,2019-04-01T04:00:05Z,13754078,923243,41618
BLACKPINK - 'BLACKPINK DIARIES' EP.4,2019-03-31T01:00:02Z,5711270,349290,12652
BLACKPINK - 'BLACKPINK DIARIES' EP.3,2019-03-17T05:00:01Z,10142703,565279,19348
